,Unnamed: 0,label,text
50482,53090,Vereine,Betreuungsverein Lebenshilfe
54859,51204,Unternehmensberatungen,Oskar Hackl Kk Holding Gmbh Beratung Für Unternehmensführung
37128,21990,Friseure,Farbenspiel-friseure Friseur Schnüll Arkadius Friseur
56927,33198,Maler,Barion Malermeister Malermeister
62613,61227,Werbeagenturen,Augenstoff Medien Werbeagentur
1024,26089,Gebrauchtwagen,Autohaus Gemünden Gmbh Kim
54580,58003,Versicherungsvermittler,Allianz Generalvertretung Decker Versicherung
3599,61714,Werbeagenturen,Franz Brehm Würstlin Bsc-werbung
10371,5741,Architekturbüros,Jarmer Jamer Architekturbüro Dipl.-ing.arch.
41086,9260,Autowerkstätten,Sanfilippo Kfz-betrieb
37802,32627,Hotels,Niconau Nichtraucherhotel
18141,23716,Friseure,Karl-Heinz Priebe Friseursalon La Beaute
3534,35129,Maler,Rolf-dieter Gmbh Maler
30021,8123,Autowerkstätten,Ehrle Autoservice
11170,19862,Elektrotechnik,Hell Gmbh & Co. Industrie-elektrik Kg
37883,41171,Restaurants,Wirtshaus Im Schlachthof Lokal
37014,34611,Maler,Malereibetrieb Gunther Noske
36938,63130,Werbeagenturen,Wds Werbedesign Service Gmbh Werbeagentur
15896,14838,Edv,Knippschild-edv
5528,60570,Versicherungsvermittler,Tanz Versicherung Wunderlich
62867,55078,Vereine,Schutzgemeinschaft Deutscher Wald Rlp E.v.
31630,24589,Friseure,Rios Friseur
51352,63222,Werbeagenturen,Werbestudio Vitus Airbrush Und Nageldesign
25653,14614,Edv,Ids-individuelle Datensysteme Edv Dienstleistungen
48621,31320,Hotels,Familotel Borchard's Rookhus
1509,16794,Elektriker,Elektro Tauscher Gmbh Thielen
18971,33450,Maler,Dieter Eibl Striewe Malerbetrieb
42098,5691,Architekturbüros,Härter Architekt Dipl.-ing. Schmalz
31242,32759,Hotels,Reinhard Feldmann Acora Hotel U. Wohnen Gmbh
15370,7107,Architekturbüros,Thomas Kahle Goetze Architekt Dipl.-ing. (fh)
7407,63031,Werbeagenturen,Triple A Promotion Promotion
60681,19034,Elektriker,Zeger Elektroinstallation U. Edv-vernetzung
10586,4497,Architekturbüros,Armin Greif Kramp Architekt
20960,38942,Restaurants,"Gaststätten, Restaurants - Da Pino"
8663,42291,Sanitärinstallationen,Heising Sanitär- Heizungs- Und Klimatechnik Pawlik
3514,58743,Versicherungsvermittler,Festner Versicherung
29419,37198,Physiotherapie,Peterrams Krankengymnastin Und Heilpraktikerin
28066,27169,Gebrauchtwagen,Bölle Automobile Gmbh & Co. Kg Automobilhandel Helm
6612,34201,Maler,Kafurke Malerbetrieb
60629,52814,Vereine,Albert Häring Bundesarbeitsgemeinschaft Osteopathie E.v.-bao
34583,23122,Friseure,Hair Fashion Friseursalon
19767,16129,Elektriker,Burkhard Hänsch Dm Elektro Elektroinstallation
10919,59868,Versicherungsvermittler,Michael Matthies Büthe Versicherungen
9573,3916,Apotheken,Schwanen Hans-detlefpold
2322,36402,Physiotherapie,Hans Arndt Stade Physiotherapie
40472,12711,Dienstleistungen,"Schimanski, Projekt & Service"
62004,31728,Hotels,Hotel La Paz Buck
3504,24813,Friseure,Schwalenberg Frisör
24057,52333,Unternehmensberatungen,Ufb- Unternehmensberatung Gmbh
26775,54484,Vereine,Leipziger Erwerbslosenzentrum Lez E.v. Koordinierung Klatt
154,16765,Elektriker,Elektro Schweikert
26896,30047,Handelsvermittler Und -vertreter,Lampien Handelsagentur
62449,23414,Friseure,Herbert Lübke Zukis Style Friseursalon
38076,37024,Physiotherapie,Mendler
49328,45146,Tiefbau,Fo-bau Gmbh
52409,62295,Werbeagenturen,Lutz Schröer Wgj Werbeagentur Gmbh
32393,43754,Sanitärinstallationen,Unholzer Gmbh Heizung Lüftung Und Sanitär
58887,22985,Friseure,Haarstudio K & N Friseur
12357,56910,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solaranlagenbau Hock"
41684,27261,Gebrauchtwagen,Darius Gerstner Wollmetshäußer Autohaus
10521,20540,Elektrotechnik,R.gembe Elektrotechnik Gmbh
18455,15855,Edv,Xantec Steuerungs- Und Edv Technik Gmbh
8030,34177,Maler,Josef Wöhler Neeb Malermeisterbetrieb
59724,61876,Werbeagenturen,Hans-Herbert Siegmund Selbach Promotion Gmbh
50557,25102,Friseure,Top Hair & Flair Friseur
17284,27148,Gebrauchtwagen,Briedes Ps Shop Autohandel
18047,11531,Dienstleistungen,Johann Loch Troger Dienstleistungen Gmbh
34638,32590,Hotels,Meininger City Hostels & Hotels Hotel
5978,43667,Sanitärinstallationen,Tammer Heizung Sanitär Mast
4489,24444,Friseure,Piser Friseursalon
32755,41501,Sanitärinstallationen,Bazzone Sanitär Und Heizungen
13597,268,Allgemeinärzte,Cumali Bröcker Dupont Arzt Für Allgemeinmedizin Und Akupunktur Dr. Med.
12425,41481,Sanitärinstallationen,Bantel Gmbh Heizung Sanitär
6445,19572,Elektrotechnik,Ernst Wittek Mtg Elektrotechnik Ug Elektrotechnik
22471,1158,Allgemeinärzte,Manfred Landwehr Bedall Fachärztin Für Allgemeinmedizin Dr.
33791,55410,Vereine,Tsv Hans-egonln-oesselse E.v.
25211,8740,Autowerkstätten,Klinkhammer Fahrzeugservice
4058,30412,Handelsvermittler Und -vertreter,Regenbogen-getränke Handelsgesellschaft Mbh Fachhdl.
6800,3214,Apotheken,Goethe-apotheke
27201,26686,Gebrauchtwagen,Autohaus Sollfrank
18312,24698,Friseure,Salon Haarkult Friseur
5298,14113,Edv,Divas It-service Gmbh
17343,37616,Physiotherapie,Ruzicka Physiotherapeut Hennings
15059,4139,Apotheken,Wilfried Finkbeiner Stadt-apotheke
37526,20615,Elektrotechnik,Rottler Elektrotechnik
53166,10254,Dienstleistungen,Ccs Cham Car Service Gmbh
32876,34747,Maler,Martin Ulbricht Baal Malerbetrieb
52969,3076,Apotheken,Einhorn Apotheke Melcher
54307,17342,Elektriker,Gerrieter Signaltechnik Gmbh Elektrotechnikbetrieb
26780,52863,Vereine,Alzheimer Gesellschaft Landkreis München E.v.
19835,42453,Sanitärinstallationen,Hunsinger Gebr. Gmbh Sanitär Heizung Solar
50498,36984,Physiotherapie,Markus Weinmann Delling Physiotherapie
23591,9666,Dienstleistungen,A-dls Airport-dienstleistungs Service Gmbh Kapp
32152,18645,Elektriker,Siegfried Heckmann Kundt Elektrobau
53558,57267,Vermittlungen,"Hermann Fiedler A.a.a.allround Dienstleistungen, Ausführung U. Vermittlung, Notd. Tag+nacht Gmbh Schädlingsbekämpfung"
2114,15227,Edv,"Pc-edv-support Service Rund Um Pc, Internet U. Kommunikation 24h"
30263,7625,Autowerkstätten,Auto Service Kondolot Gmbh
41869,34482,Maler,Lüttgens W. Malereibetrieb Gmbh Potthoff
38449,45102,Tiefbau,Fasthuber Mitra Bauunternehmung Gmbh & Co. Kg Bauunternehmen
12621,46419,Tiefbau,Manfred Joos Rüba Planungs- Und Bau Gmbh
13013,20184,Elektrotechnik,Könnecke Elektrotechnik Griese
61289,38224,Restaurants,Aribert Gastwirtschaft Lebensmittel
32724,41314,Restaurants,Zur Post
29277,1641,Allgemeinärzte,Schönenstein Praxis F. Allgemeinmedizin U. Akupunktur Dr. Med.
28455,41702,Sanitärinstallationen,C&e Cörlin & Eifler Versorgungstechnik Gmbh
13496,16968,Elektriker,Elektro-kelting Gmbh & Co. Kg Reim
18780,45887,Tiefbau,Jean-claude Rud. Wrede Baugeschäft Gmbh
49864,28634,Gebrauchtwagen,Schönemann Kfz-meister Ersatzteilverkauf U. Gebrauchtwagenhandel
61146,9100,Autowerkstätten,Pichlmeier Kfz-meisterbetrieb
37374,3920,Apotheken,Sebastian Decker Apotheken - Apotheke Söhlde
51747,59681,Versicherungsvermittler,Lampe & Schwartze Kg Versicherungen
48890,11991,Dienstleistungen,Mediatec Gmbh Video Audio Studio-service
31573,24260,Friseure,Möger Friseursalon Sievers
14363,34695,Maler,Malerwerkstätte Behnen Gmbh Malerwerkstätte
37730,58888,Versicherungsvermittler,Georg Wittke Bäuchle Versicherungen
56554,12533,Dienstleistungen,Reinhard Schwind
24987,59478,Versicherungsvermittler,Jürgen Hilbert Psm Versicherungsservice Gmbh
43578,49474,Unternehmensberatungen,Franz Josef Demuth Time2 Business Consulting Gmbh
15967,48924,Unternehmensberatungen,Csc Computer-schulung & Consulting Gmbh
48183,61260,Werbeagenturen,Bayer Werbeagentur Wolfharde
40738,58226,Versicherungsvermittler,Bauer Versicherungsbüro
44468,19228,Elektrotechnik,Bruno März Mörch Elektrotechnik Gmbh
52946,25027,Friseure,Süss Friseursalon
12228,32080,Hotels,Hotels - Hotel Garni Retterath
8908,3504,Apotheken,Landgrafen Apotheke Apotheke
23259,51921,Unternehmensberatungen,Sichtenwechsel Gmbh Unternehmensberatung
43029,61621,Werbeagenturen,Enricong Henning Redaktion Nv-promotion
48267,339,Allgemeinärzte,Domes Facharzt Für Innere Und Allgemeinmedizin Dr. Med. Montag
56433,24077,Friseure,Marginal Friseur
53941,21966,Friseure,Eustach Conzelmann Frisierzeit
28181,55373,Vereine,Toni Schaefer Ag West E.v.
3104,4013,Apotheken,Stefan Wigger Apotheke Am Krankenhaus
28353,57650,Vermittlungen,"Reiner Schoch A.a.b. Absicherungen, Alarmanlagen & Bewachungen, Notrufzentrale Remus E.k. Wachdienst"
26911,17393,Elektriker,Grotjahn Elektro Heine
43289,15599,Edv,Stoldt It-dienstleistungen It- Und Pc-technik Thum
7775,19636,Elektrotechnik,Fk Electronic Loth
14621,30796,Handelsvermittler Und -vertreter,Wenzel Gideon Handelsvertretungen Gmbh
28009,15012,Edv,Mehmed Schütz E.k. It-service
4823,7438,Architekturbüros,Zettl Architekt Feist
26860,57316,Vermittlungen,"Johann Kleiner Elektro A-z & Notdienst, Alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k Satellitenantennenbau"
22037,8797,Autowerkstätten,Kurt Spiller Die Freundliche Werkstatt Autowerkstatt
36088,39679,Restaurants,Hans-wolfgangs Partyservice
14725,9372,Autowerkstätten,Stannik Kfz-handel
50795,46221,Tiefbau,Kutter Gmbh & Co. Kg Bauunternehmung
60084,30975,Hotels,Am Schloß Wessels
44549,8786,Autowerkstätten,Kufer U. Okankewitz Autoreparatur
1316,9628,Autowerkstätten,Zarudi Kfz-werkstatt
1817,40507,Restaurants,Ralph Körber Van-long
25180,26247,Gebrauchtwagen,Autohaus Jung Gmbh
44983,43410,Sanitärinstallationen,Schelhas & Obach Heizung Und Sanitär Kg
47112,20427,Elektrotechnik,Np Elektronik Service
35161,16059,Elektriker,Bernd Kratz Eulektra Gmbh Elektroarbeiten
4514,5444,Architekturbüros,Hans-jochen Architekturbüro Dipl.-ing.
26479,62455,Werbeagenturen,Mustafa Bloch More!! Communications Werbeagentur Gmbh
52664,12898,Dienstleistungen,Sp Solutions Gmbh & Co. Kg
13225,62452,Werbeagenturen,Multimedia Art Gbr Inh. Slobodan Wagner U. Sigmund Grass Werbeagentur
42975,56589,Vermittlungen,"Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau Kara"
24082,26602,Gebrauchtwagen,Autohaus Sabansen Gmbh
29339,15877,Elektriker,A & T Elektro Gmbh
44552,16484,Elektriker,Elektro G.s. Vladimir Strell
48115,26300,Gebrauchtwagen,Autohaus Kovac
33682,3893,Apotheken,Schlickeiser Apotheke
15588,42555,Sanitärinstallationen,Jourdan Gmbh Heizung Sanitär
24792,10310,Dienstleistungen,Cofalla Repro-service
38041,168,Allgemeinärzte,Boekhoff Facharzt Für Allgemeinmedizin Dr. Med.
24217,22876,Friseure,Haardt Friseur
29645,17977,Elektriker,Lohm Elektroinstallation
43105,10812,Dienstleistungen,Francis Kamera-service Gmbh
14316,44494,Tiefbau,Bernd Hug Deisen Gmbh Bauunternehmung
35823,53938,Vereine,Homelink Wohnungstausch E.v. Rieder
30309,50227,Unternehmensberatungen,It Net Consulting Gmbh Edv Lucas
30721,41049,Restaurants,Ulrich Goldmann Saaletal Restaurant & Pension
53539,26743,Gebrauchtwagen,Autohaus Thalacker Ulbricht
41921,28317,Gebrauchtwagen,Mönig Automobile Hannig
59706,60905,Versicherungsvermittler,Willi Hähnel Lvm-versicherungen
25912,32126,Hotels,Hotels - Hotel Schleifmühle Hotel
30552,12377,Dienstleistungen,Pos Plasma Oberflächen - Service Gmbh
14320,21468,Friseure,Büren Friseursalon Wilhelm
8631,2298,Apotheken,Apotheken - Apotheke Im Ärztehaus
12889,47573,Tiefbau,Thomas Huber Bauservice Nord Bauunternehmen
11459,6211,Architekturbüros,Lütjens Architekt Dipl.-ing. Angerer
17856,15088,Edv,Naim Ulbricht Dr. Würth Edv-service Softwareprogrammierung
12405,33839,Maler,Guski Maler Und Lackierer Kleiner
7630,43117,Sanitärinstallationen,Peiffer Gmbh & Co. Kg Heizung Sanitär Häußler
55601,28140,Gebrauchtwagen,Leseberg Automobile Gmbh
60499,17610,Elektriker,Hopster & Lambers Gmbh & Co. Kg Elektrofachbetrieb
29869,32856,Hotels,Seeblick Tiede
46506,63351,Werbeagenturen,Östreicher Werbeberater
18636,10155,Dienstleistungen,Borghoff Dienstleistungen Gmbh Hillebrand
53015,61930,Werbeagenturen,Hennig Agentur Für Kommunikation Gmbh Werbeagentur Werth
21241,21367,Friseure,Birger Haarstudio
61048,25723,Gebrauchtwagen,Autogalerie Stockheim Gmbh
56288,3018,Apotheken,Dieter Stiller Apotheken - Sleidanus
8581,59675,Versicherungsvermittler,Küstner Versicherungsbüro
62539,36636,Physiotherapie,Josef Bendig Physiotherapie Am Tie 24
29578,42354,Sanitärinstallationen,Hendrikus Abitz Sanitär - Heizung - Gas
27935,42075,Sanitärinstallationen,Gorklo Heizung Sanitär Schwimmbad
38165,43320,Sanitärinstallationen,Saas Gmbh Heizung U. Sanitär Tietz
56776,54396,Vereine,Lasaridis
17756,18173,Elektriker,Multerer Elektromeister Tesch
1445,6013,Architekturbüros,Krainz Architekten Rempel
31487,14236,Edv,Erich Lindenberg Ems- Edv Mit System
21704,50382,Unternehmensberatungen,Kanzlei Für Wirtschaftsberatung An Der Elbe Gmbh
47910,26700,Gebrauchtwagen,Autohaus Stahmer Gmbh
26745,44409,Tiefbau,Bauunternehmung Böpple Gmbh & Co. Kg Co.kg
49066,29321,Handelsvermittler Und -vertreter,E & N Handelsgesellschaft Mbh Leonhardt
30724,61566,Werbeagenturen,Dutyfarm Gmbh Werbeagentur
35378,57683,Vermittlungen,Roland Lanz Aktiv Auskunft Verbraucher-beratung Gmbh Verbraucherrecht
17315,6766,Architekturbüros,Ruedigertis Ag Architektur
35751,7378,Architekturbüros,Wohne Architekturbüro Heine
34185,5501,Architekturbüros,Hechinger Architekturbüro Dipl.-ing.
57016,20644,Elektrotechnik,S & R Electronic Gmbh & Cokg Lüdtke
46335,15205,Edv,Patronenzentrum Ba Sa Computer Und Edv
4066,11123,Dienstleistungen,Hans-Joachim Göring Nk Networks & Services Gmbh Netzwerktechnik
11215,18163,Elektriker,Most Elektrotechnische Installation
44801,10642,Dienstleistungen,Egon Köppe Dr. Börnecke Industrie-service Isb Gmbh
21130,2949,Apotheken,Cabrera Apotheker Dr.
31554,41113,Restaurants,"Weekend Cocktailbar, Café, Restaurant Cocktailbar"
58698,44580,Tiefbau,Bohlen & Doyen Bauunternehmung Gmbh
40140,36105,Physiotherapie,Duffe Physiotherapie
4372,46021,Tiefbau,Karl-peterben Baugeschäft
22293,31703,Hotels,Hotel Hitthim Gross
22712,31461,Hotels,Hans Polzin Achat Hotel City-wiesbaden
6811,26815,Gebrauchtwagen,Autohaus Walther Schulz Und Söhne Ohg
61200,61734,Werbeagenturen,Froh - Werbung Liebl
3969,19821,Elektrotechnik,Hans-Jürgen Küppers Navcro E.k. Elektrotechnik
57904,4364,Architekturbüros,Architekturbüro Bauladen Kröll
9291,60945,Versicherungsvermittler,Wolk Versicherung
51738,56385,Vermittlungen,Bdv Beratung - Dienstleistung - Vermittlung Gmbh Dienstleistungsberatung
31730,44136,Tiefbau,Armin Hirschmann Vs-bau Gmbh
22004,39959,Restaurants,Jochen & Feustel Gastronomie + Handel Gmbh & Co. Kg
5621,1746,Allgemeinärzte,Stoeckel Arzt Für Allgemeinmedizin Dr. Med.
62411,3460,Apotheken,Klaus Kellermann Falltor-apotheke
24354,28300,Gebrauchtwagen,Ms-automobile Fabio Schulz Automobilhandel
12987,25834,Gebrauchtwagen,Autohaus Bartels Gmbh
2660,11697,Dienstleistungen,Klaus-Jürgen Buss Rs Creative Solutions Ug
6387,14720,Edv,Jens Koppe Man It Services Gmbh
35547,23659,Friseure,Jörg Plum Miksch Friseursalon
52591,18062,Elektriker,Marzini Elektroinstallationsmeister
5243,62999,Werbeagenturen,Thomas Jeske Cash Cow Farmers Werbeagentur Gmbh
61699,1760,Allgemeinärzte,Struhar-lachner Arzt Für Allgemeinmedizin Dr. Med.
9860,42832,Sanitärinstallationen,Leonhard Doll Tegethoff Sanitär Heizung
35191,29303,Handelsvermittler Und -vertreter,Dony Industrievertr.
60550,56220,Vermittlungen,"Alarmanlagen, Absicherungen Aller Art, Video,notrufzentrale Remus Tag+nacht E.k. Alarmanlagentechnik Debus"
40288,17536,Elektriker,Heinz Nägele Pluschke Elektromeister
50934,21018,Elektrotechnik,Wh-elektronik Gmbh
48810,22579,Friseure,Frisierstübchen Inh. Birol Klotsch
21909,36430,Physiotherapie,Hanspeter Thom Leuther Physiotherapie
35564,20947,Elektrotechnik,Vielstedter Elektrotechnik Elektronische Bauteile
5377,16644,Elektriker,Elektro Messer Fachhandel & Installation Grosse
42551,4892,Architekturbüros,Dietenhauser Architekt Dipl.-ing. Brandl
35972,11076,Dienstleistungen,H3 Service Höhler's Helfende Hände
41835,36085,Physiotherapie,Dk-sports Physiotherapie Kara
41897,22308,Friseure,Friseur Schnibblbude Friseur
22924,21870,Friseure,Eibeck Friseursalon
18227,42165,Sanitärinstallationen,Hakom Gmbh Bäderstudio Kresse Sanitärbetrieb
37222,35676,Maler,Wolfgang Harms Fo-ra Malermeister
32266,42824,Sanitärinstallationen,Leiminger Heizung- Und Sanitärmeisterbetrieb Freund
55364,4312,Architekturbüros,Architekt Meiko Bauer Architektur
55932,39843,Restaurants,Hotel Vier Taxbäume Hotel Und Restaurant
54951,54255,Vereine,Kiek In E.v.
14875,50200,Unternehmensberatungen,Ipg International Planing Group Gmbh Consulting
21607,29562,Handelsvermittler Und -vertreter,Grund Hdl.vertr.
11434,18750,Elektriker,Tauscher Elektromeister
4574,36355,Physiotherapie,Guido Ehret Allenberg Physiotherapie
61494,63287,Werbeagenturen,Wojtas Werbeagentur Till
34061,34650,Maler,Malermeister
13997,34387,Maler,Köhler Filippa Malermeister
13804,53206,Vereine,Concerto Gandersheim E.v. Stephan
44245,1484,Allgemeinärzte,Reyes Arzt Für Allgemeinmedizin Dr. Med.
27408,34598,Maler,Malerbetrieb- Mafa Gmbh Gruttke
20231,57901,Vermittlungen,"Winfried Bangert Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau"
42461,43346,Sanitärinstallationen,Sanitär Bauklempnerei Gmbh Schoch
5302,29551,Handelsvermittler Und -vertreter,Grell Handelsvertretung Für Bauelemente & Service Sänger
16220,51378,Unternehmensberatungen,Potthoff Gmbh Unternehmensberatung Unternehmensvermittlung
25523,7453,Architekturbüros,Zimmermann Architekt Dipl.-ing.
27409,52114,Unternehmensberatungen,Synergy Clinic Consulting Gmbh Ansorge
29988,37028,Physiotherapie,Merschmann Praxis Für Krankengymnastik
48361,25388,Friseure,Wontka Friseurstudio Loibl
61737,40239,Restaurants,Loth Sönke - Gaststätte Brual
35710,37,Allgemeinärzte,Andreas Anders Oelsen Fachärztin Für Allgemeinmedizin Dr.
26023,41672,Sanitärinstallationen,Burghardt Sander Gmbh Heizung-lüftung-sanitär
8505,26135,Gebrauchtwagen,Autohaus Güstrow Gmbh
46855,6930,Architekturbüros,Seidel Architekt
46771,42394,Sanitärinstallationen,Hima Dienstleistungen Gmbh Sanitär Heizung Und Elektro
23692,11392,Dienstleistungen,Ibn Service Gesellschaft Für Kartensysteme Mbh
59871,35393,Maler,Stey Malerbetrieb Gerüstbau Freudenberg
43519,25402,Friseure,Yildiz Friseur Team
14272,25376,Friseure,Wolfgang Riehl Hair Line Friseur
62310,56730,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Elektroinstallationen Walther"
17561,47028,Tiefbau,Rkr Systembau Gmbh Bau
60623,36997,Physiotherapie,Massage + Krankengymnastik E. Kregel Steinberger
57851,2591,Apotheken,Apotheken - Mocho Apotheke Rentschler
22498,24446,Friseure,Piskors Frisierstübchen Hollstein
34588,21686,Friseure,Dalibor Hänel Frisör Matschi
39059,57877,Vermittlungen,Wienand Gbr Planung Und Vermittlung
53437,52797,Vereine,Akkus E.v. Umweltberatung Pape
28526,14462,Edv,Harry Endres Cs-edv Service Gmbh
23440,52163,Unternehmensberatungen,Tec Techno Export + Consulting Gmbh
20051,20927,Elektrotechnik,Uk-elektronik Elektronikfachhandel
40833,41903,Sanitärinstallationen,Essig Flaschnerei + Sanitär Lang
6778,3524,Apotheken,Linden-apotheke Gero Heckmann
4147,2249,Apotheken,Apotheken - Apotheke Am Goethepark Deckert
11153,59214,Versicherungsvermittler,Hohenadel Versich.büro Elsner
21494,30589,Handelsvermittler Und -vertreter,Siegfried Klinger Pfandke Handelsagentur Dipl.-ing.
7137,55742,Vereine,Wolfgang Lindenberg Reit- Und Fahrverein E.v.
9947,51795,Unternehmensberatungen,"Schaufuß Jerome, Dipl. Betriebsw., Art Table Consulting"
19120,62291,Werbeagenturen,Ludwig Sauer Afpr Agentur Für Fotodesign Und Public Relations
37431,19129,Elektrotechnik,Asel Elektrotechnik Gmbh
30701,971,Allgemeinärzte,Klaus-martine Facharzt Für Innere Medizin Dr.med
5554,3245,Apotheken,Günther Holzner Martius Apothekerin
5756,42001,Sanitärinstallationen,Förtsch Heizung Sanitär
54200,44755,Tiefbau,Cronos Bau Gmbh Cramer
54194,24018,Friseure,Lörzer Coiffeur
62980,13610,Edv,Antonio Nau Fullhouse It-services Ag
34171,30587,Handelsvermittler Und -vertreter,Siegesmundnausch Handelsvertreter
18747,15708,Edv,"Top Job Edv-schulungs-, Beratung- Und Service-gmbh"
